Source 	 Sink 	 Weight
 CERN 	 JBHT 	 1.175839
 CERN 	 JCI 	 1.247415
 CERN 	 JEC 	 1.205997
 CERN 	 JNJ 	 1.109361
 CERN 	 JNPR 	 1.163279
 CERN 	 JPM 	 1.246359
 CERN 	 JWN 	 1.252567
 CERN 	 K 	 1.141661
 CERN 	 KEY 	 1.292385
 CERN 	 KIM 	 1.112468
 CERN 	 KLAC 	 1.1956
 CERN 	 KMB 	 1.10756
 CERN 	 KMI 	 1.214164
 CERN 	 KMX 	 1.196175
 CERN 	 KO 	 1.179238
 CERN 	 KORS 	 1.359419
 CERN 	 KR 	 1.346385
 CERN 	 KSS 	 1.329778
 CERN 	 KSU 	 1.163167
 CERN 	 L 	 1.206083
 CERN 	 LB 	 1.215566
 CERN 	 LEG 	 1.144729
 CERN 	 LEN 	 1.10162
 CERN 	 LH 	 1.073892
 CERN 	 LKQ 	 1.118338
 CERN 	 LLL 	 1.181817
 CERN 	 LLY 	 1.167491
 CERN 	 LMT 	 1.195908
 CERN 	 LNC 	 1.268788
 CERN 	 LNT 	 1.308622
 CERN 	 LOW 	 1.101523
 CERN 	 LRCX 	 1.074982
 CERN 	 LUK 	 1.140369
 CERN 	 LUV 	 1.206404
 CERN 	 LVLT 	 1.093642
 CERN 	 LYB 	 1.173544
 CERN 	 M 	 1.266899
 CERN 	 MA 	 1.080268
 CERN 	 MAA 	 1.157269
 CERN 	 MAC 	 1.238213
 CERN 	 MAR 	 1.114399
 CERN 	 MAS 	 1.124006
 CERN 	 MAT 	 1.408558
 CERN 	 MCD 	 1.141322
 CERN 	 MCHP 	 1.104978
 CERN 	 MCK 	 1.170104
 CERN 	 MCO 	 1.071755
 CERN 	 MDLZ 	 1.109571
 CERN 	 MDT 	 1.022759
 CERN 	 MET 	 1.259599
 CERN 	 MHK 	 1.092895
 CERN 	 MJN 	 1.18426
 CERN 	 MKC 	 1.18217
 CERN 	 MLM 	 1.270518
 CERN 	 MMC 	 1.131036
 CERN 	 MMM 	 1.135468
 CERN 	 MNK 	 1.098891
 CERN 	 MNST 	 1.243561
 CERN 	 MO 	 1.141514
 CERN 	 MON 	 1.207015
 CERN 	 MOS 	 1.286611
 CERN 	 MPC 	 1.259883
 CERN 	 MRK 	 1.088989
 CERN 	 MRO 	 1.184626
 CERN 	 MS 	 1.241794
 CERN 	 MSFT 	 1.072724
 CERN 	 MSI 	 1.231001
 CERN 	 MTB 	 1.289211
 CERN 	 MTD 	 1.157579
 CERN 	 MU 	 1.076933
 CERN 	 MUR 	 1.269926
 CERN 	 MYL 	 1.154648
 CERN 	 NAVI 	 1.349891
 CERN 	 NBL 	 1.231652
 CERN 	 NDAQ 	 1.205548
 CERN 	 NEE 	 1.100514
 CERN 	 NEM 	 1.317022
 CERN 	 NFLX 	 1.367032
 CERN 	 NFX 	 1.190503
 CERN 	 NI 	 1.328956
 CERN 	 NKE 	 1.331069
 CERN 	 NLSN 	 1.19908
 CERN 	 NOC 	 1.173463
 CERN 	 NOV 	 1.317696
 CERN 	 NRG 	 1.241088
 CERN 	 NSC 	 1.210921
 CERN 	 NTAP 	 1.228923
 CERN 	 NTRS 	 1.272718
 CERN 	 NUE 	 1.283525
 CERN 	 NVDA 	 1.276524
 CERN 	 NWL 	 1.179806
 CERN 	 NWS 	 1.087651
 CERN 	 NWSA 	 1.080657
 CERN 	 O 	 1.183602
 CERN 	 OKE 	 1.165332
 CERN 	 OMC 	 1.085624
 CERN 	 ORCL 	 1.118573
 CERN 	 ORLY 	 1.2663
 CERN 	 OXY 	 1.194314
 CERN 	 PAYX 	 1.1365
 CERN 	 PBCT 	 1.311268
 CERN 	 PCAR 	 1.214655
 CERN 	 PCG 	 1.168619
 CERN 	 PCLN 	 1.096372
 CERN 	 PDCO 	 1.291019
 CERN 	 PEG 	 1.124646
 CERN 	 PEP 	 1.023888
 CERN 	 PFE 	 1.095497
 CERN 	 PFG 	 1.127308
 CERN 	 PG 	 1.166376
 CERN 	 PGR 	 1.092529
 CERN 	 PH 	 1.149932
 CERN 	 PHM 	 1.131122
 CERN 	 PKI 	 1.085314
 CERN 	 PLD 	 1.094281
 CERN 	 PM 	 1.144295
 CERN 	 PNC 	 1.270827
 CERN 	 PNR 	 1.232738
 CERN 	 PNW 	 1.209522
 CERN 	 PPG 	 1.261887
 CERN 	 PPL 	 1.174749
 CERN 	 PRGO 	 1.276155
 CERN 	 PRU 	 1.255713
 CERN 	 PSA 	 1.295793
 CERN 	 PSX 	 1.167056
 CERN 	 PVH 	 1.190023
 CERN 	 PWR 	 1.216591
 CERN 	 PX 	 1.096345
 CERN 	 PXD 	 1.24597
 CERN 	 QCOM 	 1.208713
 CERN 	 R 	 1.226282
 CERN 	 RAI 	 1.302655
 CERN 	 RCL 	 1.131268
 CERN 	 REG 	 1.091389
 CERN 	 REGN 	 1.187187
 CERN 	 RF 	 1.352259
 CERN 	 RHI 	 1.166527
 CERN 	 RHT 	 1.141937
 CERN 	 RIG 	 1.323545
 CERN 	 RJF 	 1.254984
 CERN 	 RL 	 1.295411
 CERN 	 ROK 	 1.209836
 CERN 	 ROP 	 1.145774
 CERN 	 ROST 	 1.319884
 CERN 	 RRC 	 1.335841
 CERN 	 RSG 	 1.206537
 CERN 	 RTN 	 1.263062
 CERN 	 SBUX 	 1.295657
 CERN 	 SCG 	 1.255987
 CERN 	 SCHW 	 1.277818
 CERN 	 SEE 	 1.162249
 CERN 	 SHW 	 1.073128
 CERN 	 SIG 	 1.302419
 CERN 	 SJM 	 1.125675
 CERN 	 SLB 	 1.232155
 CERN 	 SLG 	 1.133974
 CERN 	 SNA 	 1.215897
 CERN 	 SNI 	 1.193382
 CERN 	 SNPS 	 1.075001
 CERN 	 SO 	 1.15162
 CERN 	 SPG 	 1.163573
 CERN 	 SPGI 	 1.084281
 CERN 	 SPLS 	 1.380259
 CERN 	 SRCL 	 1.184334
 CERN 	 SRE 	 1.082931
 CERN 	 STI 	 1.22751
 CERN 	 STT 	 1.224663
 CERN 	 STX 	 1.277162
 CERN 	 STZ 	 1.105007
 CERN 	 SWK 	 1.138014
 CERN 	 SWKS 	 1.100983
 CERN 	 SYK 	 1.067318
 CERN 	 SYMC 	 1.171839
 CERN 	 SYY 	 1.315016
 CERN 	 T 	 1.218384
 CERN 	 TAP 	 1.243547
 CERN 	 TDC 	 1.1415
 CERN 	 TDG 	 1.221485
 CERN 	 TEL 	 1.178226
 CERN 	 TGNA 	 1.113469
 CERN 	 TGT 	 1.267609
 CERN 	 TIF 	 1.141598
 CERN 	 TJX 	 1.164393
 CERN 	 TMK 	 1.333316
 CERN 	 TMO 	 1.100853
 CERN 	 TRIP 	 1.083044
 CERN 	 TROW 	 1.257363
 CERN 	 TRV 	 1.13221
 CERN 	 TSCO 	 1.239333
 CERN 	 TSN 	 1.342934
 CERN 	 TSO 	 1.315731
 CERN 	 TSS 	 1.166958
 CERN 	 TWX 	 1.036129
 CERN 	 TXN 	 1.08979
 CERN 	 TXT 	 1.229411
 CERN 	 UAA 	 1.263132
 CERN 	 UAL 	 1.193787
 CERN 	 UDR 	 1.114172
 CERN 	 UHS 	 1.132487
 CERN 	 ULTA 	 1.203039
 CERN 	 UNH 	 1.13059
 CERN 	 UNM 	 1.282866
 CERN 	 UNP 	 1.234675
 CERN 	 UPS 	 1.215158
 CERN 	 URI 	 1.24059
 CERN 	 USB 	 1.215487
 CERN 	 UTX 	 1.145296
 CERN 	 V 	 1.407339
 CERN 	 VAR 	 1.150755
 CERN 	 VFC 	 1.193384
 CERN 	 VIAB 	 1.126041
 CERN 	 VLO 	 1.262751
 CERN 	 VMC 	 1.273328
 CERN 	 VNO 	 1.162688
 CERN 	 VRSK 	 1.153092
 CERN 	 VRSN 	 1.147761
 CERN 	 VRTX 	 1.168499
 CERN 	 VTR 	 1.16137
 CERN 	 VZ 	 1.170692
 CERN 	 WAT 	 1.105569
 CERN 	 WBA 	 1.155127
 CERN 	 WDC 	 1.159289
 CERN 	 WEC 	 1.184253
 CERN 	 WFC 	 1.215063
 CERN 	 WFM 	 1.24857
 CERN 	 WHR 	 1.20498
 CERN 	 WM 	 1.174665
 CERN 	 WMB 	 1.205611
 CERN 	 WMT 	 1.231953
 CERN 	 WU 	 1.130608
 CERN 	 WY 	 1.111942
 CERN 	 WYN 	 1.074501
 CERN 	 WYNN 	 1.159787
 CERN 	 XEC 	 1.237036
 CERN 	 XEL 	 1.164137
 CERN 	 XL 	 1.21052
 CERN 	 XLNX 	 1.24779
 CERN 	 XOM 	 1.191327
 CERN 	 XRAY 	 1.119698
 CERN 	 XRX 	 1.176007
 CERN 	 XYL 	 1.212134
 CERN 	 YHOO 	 1.082937
 CERN 	 YUM 	 1.104498
 CERN 	 ZBH 	 1.120715
 CERN 	 ZION 	 1.33331
 CERN 	 ZTS 	 1.129157
 CF 	 CHD 	 1.420659
 CF 	 CHK 	 1.277082
 CF 	 CHRW 	 1.375804
 CF 	 CHTR 	 1.294888
 CF 	 CI 	 1.367884
 CF 	 CINF 	 1.37549
 CF 	 CL 	 1.449637
 CF 	 CLX 	 1.475682
 CF 	 CMA 	 1.239084
 CF 	 CMCSA 	 1.357292
 CF 	 CME 	 1.280484
 CF 	 CMG 	 1.350423
 CF 	 CMI 	 1.282665
 CF 	 CMS 	 1.46292
 CF 	 CNC 	 1.395698
 CF 	 CNP 	 1.392924
 CF 	 COF 	 1.275405
 CF 	 COG 	 1.293299
 CF 	 COH 	 1.335507
 CF 	 COL 	 1.350853
 CF 	 COO 	 1.314736
 CF 	 COP 	 1.2607
 CF 	 COST 	 1.372451
 CF 	 COTY 	 1.565588
 CF 	 CPB 	 1.439887
 CF 	 CRM 	 1.320619
 CF 	 CSCO 	 1.30096
 CF 	 CSX 	 1.273097
 CF 	 CTAS 	 1.387481
 CF 	 CTL 	 1.284009
 CF 	 CTSH 	 1.329502
 CF 	 CTXS 	 1.307418
 CF 	 CVS 	 1.415721
 CF 	 CVX 	 1.31733
 CF 	 CXO 	 1.309423
 CF 	 D 	 1.458283
 CF 	 DAL 	 1.360949
 CF 	 DD 	 1.312137
 CF 	 DE 	 1.300227
 CF 	 DFS 	 1.300594
 CF 	 DG 	 1.414503
 CF 	 DGX 	 1.267484
 CF 	 DHI 	 1.357851
 CF 	 DHR 	 1.358129
 CF 	 DIS 	 1.346403
 CF 	 DISCA 	 1.389291
 CF 	 DISCK 	 1.395038
 CF 	 DISH 	 1.218547
 CF 	 DLPH 	 1.286666
 CF 	 DLR 	 1.394708
 CF 	 DLTR 	 1.435757
 CF 	 DOV 	 1.274558
 CF 	 DOW 	 1.31512
 CF 	 DPS 	 1.418599
 CF 	 DRI 	 1.357575
 CF 	 DTE 	 1.469965
 CF 	 DUK 	 1.471006
 CF 	 DVA 	 1.363866
 CF 	 DVN 	 1.284732
 CF 	 DXC 	 1.385757
 CF 	 EA 	 1.436204
 CF 	 EBAY 	 1.406962
 CF 	 ECL 	 1.361685
 CF 	 ED 	 1.524592
 CF 	 EFX 	 1.338985
 CF 	 EIX 	 1.462565
 CF 	 EL 	 1.371843
 CF 	 EMN 	 1.354219
 CF 	 EMR 	 1.219736
 CF 	 EOG 	 1.289539
 CF 	 EQIX 	 1.34253
 CF 	 EQR 	 1.412093
 CF 	 EQT 	 1.324151
 CF 	 ES 	 1.454355
 CF 	 ESRX 	 1.37325
 CF 	 ESS 	 1.392921
 CF 	 ETFC 	 1.253085
 CF 	 ETN 	 1.259357
 CF 	 ETR 	 1.426721
 CF 	 EVHC 	 1.381485
 CF 	 EW 	 1.403116
 CF 	 EXC 	 1.396275
 CF 	 EXPD 	 1.360828
 CF 	 EXPE 	 1.304206
 CF 	 EXR 	 1.400013
 CF 	 F 	 1.263597
 CF 	 FAST 	 1.363439
 CF 	 FB 	 1.367159
 CF 	 FBHS 	 1.338967
 CF 	 FCX 	 1.221016
 CF 	 FDX 	 1.204943
 CF 	 FE 	 1.440388
 CF 	 FFIV 	 1.360685
 CF 	 FIS 	 1.342537
 CF 	 FISV 	 1.46932
 CF 	 FITB 	 1.289777
 CF 	 FL 	 1.44023
 CF 	 FLIR 	 1.353005
 CF 	 FLR 	 1.294015
 CF 	 FLS 	 1.260447
 CF 	 FMC 	 1.286592
 CF 	 FOX 	 1.328727
 CF 	 FOXA 	 1.340098
 CF 	 FRT 	 1.4023
 CF 	 FTI 	 1.251605
 CF 	 GD 	 1.299695
 CF 	 GE 	 1.292018
 CF 	 GGP 	 1.333667
 CF 	 GILD 	 1.357926
 CF 	 GIS 	 1.431412
 CF 	 GLW 	 1.353205
 CF 	 GM 	 1.314848
 CF 	 GOOG 	 1.348621
 CF 	 GOOGL 	 1.365119
 CF 	 GPC 	 1.361512
 CF 	 GPN 	 1.328356
 CF 	 GPS 	 1.366807
 CF 	 GRMN 	 1.392234
 CF 	 GS 	 1.263423
 CF 	 GT 	 1.266417
 CF 	 GWW 	 1.361567
 CF 	 HAL 	 1.234073
 CF 	 HAS 	 1.424581
 CF 	 HBAN 	 1.259908
 CF 	 HBI 	 1.397423
 CF 	 HCA 	 1.339705
 CF 	 HCN 	 1.401495
 CF 	 HCP 	 1.416295
 CF 	 HD 	 1.347647
 CF 	 HES 	 1.286957
 CF 	 HIG 	 1.319679
 CF 	 HOG 	 1.415364
 CF 	 HOLX 	 1.357777
 CF 	 HON 	 1.319164
 CF 	 HP 	 1.298085
 CF 	 HPQ 	 1.339291
 CF 	 HRB 	 1.398857
 CF 	 HRL 	 1.489497
 CF 	 HRS 	 1.341647
 CF 	 HSIC 	 1.333735
 CF 	 HST 	 1.355497
 CF 	 HSY 	 1.327375
 CF 	 HUM 	 1.175143
 CF 	 IBM 	 1.318725
 CF 	 ICE 	 1.378445
 CF 	 IDXX 	 0.6583074
 CF 	 IFF 	 1.438461
 CF 	 ILMN 	 1.34497
 CF 	 INCY 	 1.31194
 CF 	 INTC 	 1.35042
 CF 	 INTU 	 1.338119
 CF 	 IP 	 1.233517
 CF 	 IPG 	 1.319939
 CF 	 IR 	 1.249855
 CF 	 IRM 	 1.392111
 CF 	 ISRG 	 1.388496
 CF 	 IT 	 1.360794
 CF 	 ITW 	 1.296233
 CF 	 IVZ 	 1.218642
 CF 	 JBHT 	 1.360594
 CF 	 JCI 	 1.321407
 CF 	 JEC 	 1.330646
 CF 	 JNJ 	 1.413803
 CF 	 JNPR 	 1.289986
 CF 	 JPM 	 1.270247
 CF 	 JWN 	 1.387773
 CF 	 K 	 1.41573
 CF 	 KEY 	 1.260989
 CF 	 KIM 	 1.385772
 CF 	 KLAC 	 1.368574
 CF 	 KMB 	 1.456757
 CF 	 KMI 	 1.260165
 CF 	 KMX 	 1.212952
 CF 	 KO 	 1.412222
 CF 	 KORS 	 1.380212
 CF 	 KR 	 1.427169
 CF 	 KSS 	 1.373805
 CF 	 KSU 	 1.352591
 CF 	 L 	 1.288331
 CF 	 LB 	 1.393895
 CF 	 LEG 	 1.333044
 CF 	 LEN 	 1.341379
 CF 	 LH 	 1.293173
 CF 	 LKQ 	 1.336904
 CF 	 LLL 	 1.338969
 CF 	 LLY 	 1.325919
 CF 	 LMT 	 1.353343
 CF 	 LNC 	 1.227123
 CF 	 LNT 	 1.458452
 CF 	 LOW 	 1.333458
 CF 	 LRCX 	 1.307823
 CF 	 LUK 	 1.324125
 CF 	 LUV 	 1.307478
 CF 	 LVLT 	 1.280024
 CF 	 LYB 	 1.275762
 CF 	 M 	 1.38226
 CF 	 MA 	 1.318488
 CF 	 MAA 	 1.401382
 CF 	 MAC 	 1.229327
 CF 	 MAR 	 1.284773
 CF 	 MAS 	 1.299055
 CF 	 MAT 	 1.417714
 CF 	 MCD 	 1.385803
 CF 	 MCHP 	 1.360148
 CF 	 MCK 	 1.307343
 CF 	 MCO 	 1.313524
 CF 	 MDLZ 	 1.324519
 CF 	 MDT 	 1.363072
 CF 	 MET 	 1.278247
 CF 	 MHK 	 1.3024
 CF 	 MJN 	 1.304786
 CF 	 MKC 	 1.463749
 CF 	 MLM 	 1.274608
 CF 	 MMC 	 1.29727
 CF 	 MMM 	 1.359344
 CF 	 MNK 	 1.352467
 CF 	 MNST 	 1.488886
 CF 	 MO 	 1.478481
 CF 	 MON 	 1.319941
 CF 	 MOS 	 1.203635
 CF 	 MPC 	 1.337852
 CF 	 MRK 	 1.347539
 CF 	 MRO 	 1.264275
 CF 	 MS 	 1.232451
 CF 	 MSFT 	 1.342799
 CF 	 MSI 	 1.327699
 CF 	 MTB 	 1.287534
 CF 	 MTD 	 1.322869
 CF 	 MU 	 1.288443
 CF 	 MUR 	 1.288591
 CF 	 MYL 	 1.311455
 CF 	 NAVI 	 1.263971
 CF 	 NBL 	 1.259239
 CF 	 NDAQ 	 1.330542
 CF 	 NEE 	 1.462388
 CF 	 NEM 	 1.360832
 CF 	 NFLX 	 1.403084
 CF 	 NFX 	 1.31547
 CF 	 NI 	 1.44639
 CF 	 NKE 	 1.401552
 CF 	 NLSN 	 1.366669
 CF 	 NOC 	 1.381661
 CF 	 NOV 	 1.309563
 CF 	 NRG 	 1.35541
 CF 	 NSC 	 1.294686
 CF 	 NTAP 	 1.321294
 CF 	 NTRS 	 1.269194
 CF 	 NUE 	 1.268562
 CF 	 NVDA 	 1.323987
 CF 	 NWL 	 1.340296
 CF 	 NWS 	 1.348338
 CF 	 NWSA 	 1.367537
 CF 	 O 	 1.432451
 CF 	 OKE 	 1.371774
 CF 	 OMC 	 1.309631
 CF 	 ORCL 	 1.185153
 CF 	 ORLY 	 1.407052
 CF 	 OXY 	 1.303131
 CF 	 PAYX 	 1.343398
 CF 	 PBCT 	 1.284708
 CF 	 PCAR 	 1.295615
 CF 	 PCG 	 1.466595
 CF 	 PCLN 	 1.226949
 CF 	 PDCO 	 1.3461
 CF 	 PEG 	 1.430032
 CF 	 PEP 	 1.43832
 CF 	 PFE 	 1.300515
 CF 	 PFG 	 1.262942
 CF 	 PG 	 1.471919
 CF 	 PGR 	 1.380587
 CF 	 PH 	 1.281777
 CF 	 PHM 	 1.380974
 CF 	 PKI 	 1.338091
 CF 	 PLD 	 1.345292
 CF 	 PM 	 1.428742
 CF 	 PNC 	 1.255574
 CF 	 PNR 	 1.296154
 CF 	 PNW 	 1.469838
 CF 	 PPG 	 1.36471
 CF 	 PPL 	 1.434217
 CF 	 PRGO 	 1.378021
 CF 	 PRU 	 1.29322
 CF 	 PSA 	 1.398124
 CF 	 PSX 	 1.317278
 CF 	 PVH 	 1.35757
 CF 	 PWR 	 1.330378
 CF 	 PX 	 1.333634
 CF 	 PXD 	 1.265299
 CF 	 QCOM 	 1.325073
 CF 	 R 	 1.285486
 CF 	 RAI 	 1.419717
 CF 	 RCL 	 1.345121
 CF 	 REG 	 1.385615
 CF 	 REGN 	 1.355161
 CF 	 RF 	 1.257528
 CF 	 RHI 	 1.330049
 CF 	 RHT 	 1.328448
 CF 	 RIG 	 1.289322
 CF 	 RJF 	 1.244846
 CF 	 RL 	 1.360343
 CF 	 ROK 	 1.275561
 CF 	 ROP 	 1.296713
 CF 	 ROST 	 1.426849
 CF 	 RRC 	 1.33911
 CF 	 RSG 	 1.360231
 CF 	 RTN 	 1.352684
 CF 	 SBUX 	 1.40002
 CF 	 SCG 	 1.455641
 CF 	 SCHW 	 1.255373
 CF 	 SEE 	 1.357947
 CF 	 SHW 	 1.302821
 CF 	 SIG 	 1.394586
 CF 	 SJM 	 1.461282
 CF 	 SLB 	 1.238036
 CF 	 SLG 	 1.315201
 CF 	 SNA 	 1.321021
 CF 	 SNI 	 1.30113
 CF 	 SNPS 	 1.319808
 CF 	 SO 	 1.454991
 CF 	 SPG 	 1.356102
 CF 	 SPGI 	 1.303892
 CF 	 SPLS 	 1.323827
 CF 	 SRCL 	 1.397217
 CF 	 SRE 	 1.415513
 CF 	 STI 	 1.252405
 CF 	 STT 	 1.231432
 CF 	 STX 	 1.305016
 CF 	 STZ 	 1.403183
 CF 	 SWK 	 1.292219
 CF 	 SWKS 	 1.330316
 CF 	 SYK 	 1.41842
 CF 	 SYMC 	 1.349318
 CF 	 SYY 	 1.385551
 CF 	 T 	 1.459542
 CF 	 TAP 	 1.414311
 CF 	 TDC 	 1.347503
 CF 	 TDG 	 1.385635
 CF 	 TEL 	 1.298034
 CF 	 TGNA 	 1.340109
 CF 	 TGT 	 1.43116
 CF 	 TIF 	 1.34832
 CF 	 TJX 	 1.386538
 CF 	 TMK 	 1.361979
 CF 	 TMO 	 1.290613
 CF 	 TRIP 	 1.466468
 CF 	 TROW 	 1.290081
 CF 	 TRV 	 1.358624
 CF 	 TSCO 	 1.358737
 CF 	 TSN 	 1.455767
 CF 	 TSO 	 1.357203
 CF 	 TSS 	 1.346721
 CF 	 TWX 	 1.361357
 CF 	 TXN 	 1.360542
 CF 	 TXT 	 1.282985
 CF 	 UAA 	 1.370459
 CF 	 UAL 	 1.327917
 CF 	 UDR 	 1.400003
 CF 	 UHS 	 1.368047
 CF 	 ULTA 	 1.377112
 CF 	 UNH 	 1.287844
 CF 	 UNM 	 1.243882
 CF 	 UNP 	 1.34096
 CF 	 UPS 	 1.357367
 CF 	 URI 	 1.27042
 CF 	 USB 	 1.29097
 CF 	 UTX 	 1.273972
 CF 	 V 	 1.391605
 CF 	 VAR 	 1.377689
 CF 	 VFC 	 1.332079
 CF 	 VIAB 	 1.365023
 CF 	 VLO 	 1.333185
 CF 	 VMC 	 1.312144
 CF 	 VNO 	 1.355889
 CF 	 VRSK 	 1.330794
 CF 	 VRSN 	 1.336388
 CF 	 VRTX 	 1.321744
 CF 	 VTR 	 1.419082
 CF 	 VZ 	 1.404808
 CF 	 WAT 	 1.356685
 CF 	 WBA 	 1.398154
 CF 	 WDC 	 1.257415
 CF 	 WEC 	 1.486566
 CF 	 WFC 	 1.277931
 CF 	 WFM 	 1.401531
 CF 	 WHR 	 1.291375
 CF 	 WM 	 1.344173
 CF 	 WMB 	 1.406216
 CF 	 WMT 	 1.433929
 CF 	 WU 	 1.308541
 CF 	 WY 	 1.297451
 CF 	 WYN 	 1.256922
 CF 	 WYNN 	 1.264698
 CF 	 XEC 	 1.282065
 CF 	 XEL 	 1.453154
 CF 	 XL 	 1.378869
 CF 	 XLNX 	 1.325986
 CF 	 XOM 	 1.341666
 CF 	 XRAY 	 1.400518
 CF 	 XRX 	 1.362276
 CF 	 XYL 	 1.339393
 CF 	 YHOO 	 1.287067
 CF 	 YUM 	 1.343455
 CF 	 ZBH 	 1.346021
 CF 	 ZION 	 1.249198
 CF 	 ZTS 	 1.298503
 CHD 	 CHK 	 1.500358
 CHD 	 CHRW 	 1.3147
 CHD 	 CHTR 	 1.450529
 CHD 	 CI 	 1.392464
 CHD 	 CINF 	 1.257625
 CHD 	 CL 	 1.209339
 CHD 	 CLX 	 1.084099
 CHD 	 CMA 	 1.343348
 CHD 	 CMCSA 	 1.39969
 CHD 	 CME 	 1.375447
 CHD 	 CMG 	 1.406851
 CHD 	 CMI 	 1.24889
 CHD 	 CMS 	 1.261628
 CHD 	 CNC 	 1.416673
 CHD 	 CNP 	 1.348148
 CHD 	 COF 	 1.406566
 CHD 	 COG 	 1.430053
 CHD 	 COH 	 1.274373
 CHD 	 COL 	 1.243881
 CHD 	 COO 	 1.357224
 CHD 	 COP 	 1.380333
 CHD 	 COST 	 1.112219
 CHD 	 COTY 	 1.225053
 CHD 	 CPB 	 1.110035
 CHD 	 CRM 	 1.252485
 CHD 	 CSCO 	 1.303114
 CHD 	 CSX 	 1.366324
 CHD 	 CTAS 	 1.251878
 CHD 	 CTL 	 1.30462
 CHD 	 CTSH 	 1.306672
 CHD 	 CTXS 	 1.26216
 CHD 	 CVS 	 1.294973
 CHD 	 CVX 	 1.35808
 CHD 	 CXO 	 1.336583
 CHD 	 D 	 1.257749
 CHD 	 DAL 	 1.400841
 CHD 	 DD 	 1.28779
 CHD 	 DE 	 1.26731
 CHD 	 DFS 	 1.385903
 CHD 	 DG 	 1.248546
 CHD 	 DGX 	 1.271385
 CHD 	 DHI 	 1.266794
 CHD 	 DHR 	 1.253911
 CHD 	 DIS 	 1.325149
 CHD 	 DISCA 	 1.384651
 CHD 	 DISCK 	 1.378894
 CHD 	 DISH 	 1.380554
 CHD 	 DLPH 	 1.311974
 CHD 	 DLR 	 1.22171
 CHD 	 DLTR 	 1.296528
 CHD 	 DOV 	 1.262269
 CHD 	 DOW 	 1.298913
 CHD 	 DPS 	 1.234144
 CHD 	 DRI 	 1.402806
 CHD 	 DTE 	 1.276643
 CHD 	 DUK 	 1.273387
 CHD 	 DVA 	 1.348277
 CHD 	 DVN 	 1.357692
 CHD 	 DXC 	 1.392343
 CHD 	 EA 	 1.353059
 CHD 	 EBAY 	 1.425767
 CHD 	 ECL 	 1.232674
 CHD 	 ED 	 1.289142
 CHD 	 EFX 	 1.327621
 CHD 	 EIX 	 1.273321
 CHD 	 EL 	 1.249494
 CHD 	 EMN 	 1.285801
 CHD 	 EMR 	 1.28572
 CHD 	 EOG 	 1.392575
 CHD 	 EQIX 	 1.330799
 CHD 	 EQR 	 1.285052
 CHD 	 EQT 	 1.40683
 CHD 	 ES 	 1.29246
 CHD 	 ESRX 	 1.33209
 CHD 	 ESS 	 1.332398
 CHD 	 ETFC 	 1.405822
 CHD 	 ETN 	 1.267863
 CHD 	 ETR 	 1.302007
 CHD 	 EVHC 	 1.453734
 CHD 	 EW 	 1.364904
 CHD 	 EXC 	 1.295747
 CHD 	 EXPD 	 1.339069
 CHD 	 EXPE 	 1.37382
 CHD 	 EXR 	 1.279511
 CHD 	 F 	 1.373583
 CHD 	 FAST 	 1.220465
 CHD 	 FB 	 1.342276
 CHD 	 FBHS 	 1.16917
 CHD 	 FCX 	 1.392453
 CHD 	 FDX 	 1.308361
 CHD 	 FE 	 1.347392
 CHD 	 FFIV 	 1.279578
 CHD 	 FIS 	 1.26859
 CHD 	 FISV 	 1.231797
 CHD 	 FITB 	 1.400509
 CHD 	 FL 	 1.346101
 CHD 	 FLIR 	 1.352106
 CHD 	 FLR 	 1.27344
 CHD 	 FLS 	 1.301355
 CHD 	 FMC 	 1.34099
 CHD 	 FOX 	 1.326831
 CHD 	 FOXA 	 1.307711
 CHD 	 FRT 	 1.268759
 CHD 	 FTI 	 1.402758
 CHD 	 GD 	 1.293155
 CHD 	 GE 	 1.272709
 CHD 	 GGP 	 1.277584
 CHD 	 GILD 	 1.398237
 CHD 	 GIS 	 1.098606
 CHD 	 GLW 	 1.333471
 CHD 	 GM 	 1.331605
 CHD 	 GOOG 	 1.329407
 CHD 	 GOOGL 	 1.343596
 CHD 	 GPC 	 1.166553
 CHD 	 GPN 	 1.31191
 CHD 	 GPS 	 1.264967
 CHD 	 GRMN 	 1.296612
 CHD 	 GS 	 1.407618
 CHD 	 GT 	 1.431174
 CHD 	 GWW 	 1.274882
 CHD 	 HAL 	 1.31854
 CHD 	 HAS 	 1.33004
 CHD 	 HBAN 	 1.398183
 CHD 	 HBI 	 1.379209
 CHD 	 HCA 	 1.397103
 CHD 	 HCN 	 1.286467
 CHD 	 HCP 	 1.304603
 CHD 	 HD 	 1.201093
 CHD 	 HES 	 1.235171
 CHD 	 HIG 	 1.391885
 CHD 	 HOG 	 1.339344
 CHD 	 HOLX 	 1.325054
 CHD 	 HON 	 1.226252
 CHD 	 HP 	 1.333925
 CHD 	 HPQ 	 1.366874
 CHD 	 HRB 	 1.205204
 CHD 	 HRL 	 1.349823
 CHD 	 HRS 	 1.347001
 CHD 	 HSIC 	 1.303642
 CHD 	 HST 	 1.184881
 CHD 	 HSY 	 0.9419546
 CHD 	 HUM 	 1.380944
 CHD 	 IBM 	 1.317592
 CHD 	 ICE 	 1.337959
 CHD 	 IDXX 	 1.378209
 CHD 	 IFF 	 1.277894
 CHD 	 ILMN 	 1.393798
